timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field,ratio
1681592100000,1.3005,1.3008,1.2988,1.2991,11516,1681592399999,14967.3805,192,4624,6009.5739,0,1.8794
1681592400000,1.2991,1.2995,1.2979,1.2982,21422,1681592699999,27818.2777,323,9624,12497.9529,0,1.8868
1681592700000,1.2982,1.2993,1.2972,1.2978,28193,1681592999999,36603.5336,297,16361,21241.794,0,1.8952
1681593000000,1.2979,1.2985,1.2966,1.2982,14667,1681593299999,19031.2592,278,7602,9864.7179,0,1.9053
1681593300000,1.2977,1.2994,1.2977,1.2992,13962,1681593599999,18130.6988,177,7232,9391.8534,0,1.8935
1681593600000,1.2994,1.3,1.2987,1.299,7136,1681593899999,9273.1495,141,2235,2904.6221,0,1.8994
1681593900000,1.299,1.3007,1.2988,1.3005,7225,1681594199999,9391.5038,90,3602,4681.3327,0,1.8935
1681594200000,1.3003,1.3018,1.3,1.3014,11568,1681594499999,15049.371,239,5126,6668.522,0,1.8986
1681594500000,1.3014,1.303,1.3011,1.3011,14580,1681594799999,18987.3472,211,6067,7901.1936,0,1.8969
1681594800000,1.3012,1.3041,1.3012,1.3031,13412,1681595099999,17472.4429,215,6085,7925.9089,0,1.8918
1681595100000,1.303,1.303,1.3009,1.3012,4361,1681595399999,5677.6872,79,1471,1914.2666,0,1.9078
1681595400000,1.301,1.3034,1.3,1.3008,14222,1681595699999,18510.7235,171,7711,10036.7293,0,1.8986
1681595700000,1.301,1.3016,1.3008,1.3015,5383,1681595999999,7004.0853,85,2234,2906.7015,0,1.8944
1681596000000,1.3014,1.3014,1.297,1.3008,36742,1681596299999,47726.3815,422,13193,17129.8922,0,1.891
1681596300000,1.3008,1.3027,1.3008,1.3014,14871,1681596599999,19357.7584,252,8244,10729.9291,0,1.8977
1681596600000,1.3014,1.3028,1.3014,1.3026,18311,1681596899999,23843.9848,193,8442,10993.2074,0,1.9044
1681596900000,1.3026,1.3051,1.3026,1.3048,18136,1681597199999,23651.157,263,10464,13646.8598,0,1.9095
1681597200000,1.305,1.3062,1.3042,1.3051,19376,1681597499999,25292.1239,235,7463,9741.024,0,1.9095
1681597500000,1.3052,1.3066,1.3049,1.3064,11254,1681597799999,14694.5092,150,4340,5666.4254,0,1.9036
1681597800000,1.3062,1.3067,1.3053,1.3058,18696,1681598099999,24421.2482,335,8417,10994.6559,0,1.9028
1681598100000,1.3058,1.3076,1.305,1.3075,19648,1681598399999,25660.5393,239,8135,10627.0624,0,1.9061
1681598400000,1.3076,1.308,1.3065,1.3073,12799,1681598699999,16732.2871,210,5387,7043.8483,0,1.9044
1681598700000,1.3073,1.3085,1.3057,1.3062,13348,1681598999999,17448.0091,182,5722,7480.8268,0,1.8994
1681599000000,1.3067,1.3086,1.3067,1.3086,6418,1681599299999,8392.3257,121,3212,4200.0889,0,1.8927
1681599300000,1.3086,1.309,1.308,1.309,5177,1681599599999,6774.8987,88,2052,2685.3983,0,1.8893
1681599600000,1.3089,1.3089,1.3068,1.3077,15383,1681599899999,20116.3694,254,6589,8615.6972,0,1.8902
1681599900000,1.3078,1.31,1.3077,1.3088,8653,1681600199999,11327.3572,148,4380,5732.7237,0,1.8868
1681600200000,1.3091,1.3096,1.3081,1.3081,12461,1681600499999,16309.4805,185,6048,7916.1887,0,1.8944
1681600500000,1.3082,1.3097,1.3081,1.3088,15511,1681600799999,20301.9202,198,4691,6139.9709,0,1.8918
1681600800000,1.3087,1.3091,1.308,1.3081,4435,1681601099999,5803.0598,78,1477,1932.7436,0,1.8843
1681601100000,1.3082,1.31,1.3067,1.3093,10645,1681601399999,13922.8992,133,4354,5695.4711,0,1.8969
1681601400000,1.3093,1.3111,1.3089,1.3105,19000,1681601699999,24893.0067,241,13230,17334.7811,0,1.8994
1681601700000,1.3106,1.311,1.3086,1.3096,8865,1681601999999,11611.7183,193,1134,1485.1372,0,1.8969
1681602000000,1.3095,1.3095,1.3079,1.3086,4992,1681602299999,6533.7348,144,3036,3973.4256,0,1.8977
1681602300000,1.3086,1.3101,1.3075,1.3075,13039,1681602599999,17071.2562,159,4006,5246.5578,0,1.8952
1681602600000,1.3075,1.3076,1.3051,1.3076,7633,1681602899999,9972.4025,142,4326,5651.9335,0,1.8927
1681602900000,1.3075,1.3086,1.3069,1.3079,20161,1681603199999,26368.1704,194,15742,20589.1714,0,1.8944
1681603200000,1.3082,1.3083,1.3031,1.3038,67352,1681603499999,87886.7443,731,32334,42178.6891,0,1.896
1681603500000,1.3037,1.3057,1.3035,1.305,16498,1681603799999,21524.573,323,10839,14141.3887,0,1.8563
1681603800000,1.305,1.3052,1.3017,1.3017,30321,1681604099999,39527.9308,256,8644,11262.8413,0,1.9172
1681604100000,1.3016,1.3059,1.3016,1.3057,21680,1681604399999,28258.9436,260,13852,18047.4348,0,1.9189
1681604400000,1.3058,1.3059,1.3032,1.3032,12461,1681604699999,16260.0164,213,3897,5085.5844,0,1.9053
1681604700000,1.3032,1.3033,1.3009,1.3011,8534,1681604999999,11108.3659,149,3327,4329.6903,0,1.9189
1681605000000,1.3012,1.304,1.3012,1.3029,20585,1681605299999,26817.6475,253,14288,18612.7071,0,1.9317
1681605300000,1.3029,1.3029,1.3006,1.3007,15348,1681605599999,19978.0578,286,9015,11732.9657,0,1.9291
1681605600000,1.3007,1.3032,1.3002,1.3026,10098,1681605899999,13142.875,199,6439,8379.6821,0,1.924
